cause_id,icd10,icd10_name
689,V64.4,Prsn brd/alit hv veh injured in clsn w hv veh wh brd/alit
689,V61.4,Prsn brd/alit hv veh injured in clsn w pedl cyc wh brd/alit
689,V62.4,Prsn brd/alit hv veh injured in collision w 2/3-whl mv
689,V66.4,Prsn brd/alit hv veh injured in collision w nonmtr vehicle
689,V60.4,Prsn brd/alit hv veh injured in collision w ped/anml
689,V65.4,Prsn brd/alit hv veh injured in collision w rail trn/veh
689,V67.4,Prsn brd/alit hv veh injured in collision w statnry object
689,V68.4,Prsn brd/alit hv veh injured in nonclsn transport accident
689,V63.4,"Prsn brd/alit hv veh injured pick-up truck, pk-up/van"
689,V26.3,Prsn brd/alit mtrcy injured in collision w nonmtr vehicle
689,V21.3,Prsn brd/alit mtrcy injured in collision w pedal cycle
689,V25.3,Prsn brd/alit mtrcy injured in collision w rail trn/veh
689,V27.3,Prsn brd/alit mtrcy injured in collision w statnry object
689,V28.3,Prsn brd/alit mtrcy injured in nonclsn transport accident
689,V16.3,Prsn brd/alit pedl cyc inj in clsn w nonmtr vehicle nontraf
689,V12.3,Prsn brd/alit pedl cyc injured in collision w 2/3-whl mv
689,V11.3,Prsn brd/alit pedl cyc injured in collision w oth pedl cyc
689,V15.3,Prsn brd/alit pedl cyc injured in collision w rail trn/veh
689,V17.3,Prsn brd/alit pedl cyc injured in collision w statnry object
689,V18.3,Prsn brd/alit pedl cyc injured in nonclsn transport accident
689,V56.4,Prsn brd/alit pk-up/van injured in clsn w nonmtr vehicle
689,V57.4,Prsn brd/alit pk-up/van injured in clsn w statnry object
689,V52.4,Prsn brd/alit pk-up/van injured in collision w 2/3-whl mv
689,V54.4,Prsn brd/alit pk-up/van injured in collision w hv veh
689,V51.4,Prsn brd/alit pk-up/van injured in collision w pedal cycle
689,V50.4,Prsn brd/alit pk-up/van injured in collision w ped/anml
689,V55.4,Prsn brd/alit pk-up/van injured in collision w rail trn/veh
689,V58.4,Prsn brd/alit pk-up/van injured in nonclsn trnsp accident
689,V53.4,"Prsn brd/alit pk-up/van injured pick-up truck, pk-up/van"
641,Q79.4,Prune belly syndrome
585,F48.2,Pseudobulbar affect
535,K86.3,Pseudocyst of pancreas
641,Q56.3,"Pseudohermaphroditism, unspecified"
619,E20.1,Pseudohypoparathyroidism
669,H11.0,Pterygium of eye
669,H02.4,Ptosis of eyelid
408,A22.1,Pulmonary anthrax
379,O29.0,Pulmonary complications of anesthesia during pregnancy
379,O89.0,Pulmonary complications of anesthesia during the puerperium
520,J68.1,"Pulmonary edema due to chemicals, gases, fumes and vapors"
641,Q24.3,Pulmonary infundibular stenosis
408,A21.2,Pulmonary tularemia
641,Q22.0,Pulmonary valve atresia
680,K04.2,Pulp degeneration
680,K04.0,Pulpitis
669,H21.4,Pupillary membranes
619,E78.0,Pure hypercholesterolemia
619,E78.1,Pure hyperglyceridemia
494,G46.5,Pure motor lacunar syndrome
494,G46.6,Pure sensory lacunar syndrome
669,H44.0,Purulent endophthalmitis
527,K31.3,"Pylorospasm, not elsewhere classified"
653,L08.0,Pyoderma
639,M00.9,"Pyogenic arthritis, unspecified"
653,L98.0,Pyogenic granuloma
379,O75.2,"Pyrexia during labor, not elsewhere classified"
368,O86.4,Pyrexia of unknown origin following delivery
391,E53.1,Pyridoxine deficiency
585,F63.1,Pyromania
379,O30.2,Quadruplet pregnancy
619,D69.1,Qualitative platelet defects
359,A82.9,"Rabies, unspecified"
619,K62.7,Radiation proctitis
541,K62.7,Radiation proctitis
680,K04.8,Radicular cyst
629,M54.1,Radiculopathy
842,L58.9,"Radiodermatitis, unspecified"
708,Y84.2,"Radiolog proc/radiothrpy cause abn react/compl, w/o misadvnt"
588,N01.6,Rapidly progr nephritic syndrome w dense deposit disease
588,N01.0,Rapidly progr nephritic syndrome w minor glomerular abnlt
588,N01.8,Rapidly progr nephritic syndrome w oth morphologic changes
588,N01.9,Rapidly progr nephritic syndrome w unsp morphologic changes
588,N01.7,Rapidly progr neph syndrome w diffuse crescentic glomrlneph
588,N01.2,Rapidly progr neph syndrome w diffuse membranous glomrlneph
588,N01.5,Rapidly progr neph syndrome w diffuse mesangiocap glomrlneph
588,N01.3,Rapidly progr neph synd w diffus mesangial prolif glomrlneph
588,N01.1,Rapidly progr neph synd w focal and seg glomerular lesions
588,N01.4,Rapid progr neph synd w diffus endocaplry prolif glomrlneph
408,A25.9,"Rat-bite fever, unspecified"
502,I73.0,Raynaud's syndrome
567,F43.9,"Reaction to severe stress, unspecified"
585,F43.9,"Reaction to severe stress, unspecified"
639,M02.9,"Reactive arthropathy, unspecified"
365,A75.1,Recrudescent typhus [Brill's disease]
541,K61.1,Rectal abscess
541,K60.4,Rectal fistula
488,K62.1,Rectal polyp
541,K62.1,Rectal polyp
541,K62.3,Rectal prolapse
603,N81.6,Rectocele
589,N02.3,Recur and perst hematur w diffus mesangial prolif glomrlneph
589,N02.1,Recur and perst hematur w focal and seg glomerular lesions
589,N02.4,Recur & perst hematur w diffus endocaplry prolif glomrlneph
589,N02.6,Recurrent and persistent hematuria w dense deposit disease
589,N02.0,Recurrent and persistent hematuria w minor glomerular abnlt
589,N02.8,Recurrent and persistent hematuria w oth morphologic changes
589,N02.9,Recurrent and perst hematuria w unsp morphologic changes
589,N02.7,Recurrent and perst hematur w diffuse crescentic glomrlneph
589,N02.2,Recurrent and perst hematur w diffuse membranous glomrlneph
589,N02.5,Recurrent and perst hematur w diffuse mesangiocap glomrlneph
680,K12.0,Recurrent oral aphthae
507,I47.0,Re-entry ventricular arrhythmia
594,N31.1,"Reflex neuropathic bladder, not elsewhere classified"
488,D46.4,"Refractory anemia, unspecified"
488,D46.2,Refractory anemia with excess of blasts
488,D46.0,"Refractory anemia without ring sideroblasts, so stated"
488,D46.1,Refractory anemia with ring sideroblasts
385,P92.1,Regurgitation and rumination of newborn
639,M02.3,Reiter's disease
365,A68.9,"Relapsing fever, unspecified"
639,M35.6,Relapsing panniculitis [Weber-Christian]
708,Y83.6,"Remov org (total) cause abn react/compl, w/o misadvnt"
641,Q60.1,"Renal agenesis, bilateral"
641,Q60.0,"Renal agenesis, unilateral"
641,Q60.2,"Renal agenesis, unspecified"
594,N15.1,Renal and perinephric abscess
589,Q61.4,Renal dysplasia
641,Q60.4,"Renal hypoplasia, bilateral"
641,Q60.3,"Renal hypoplasia, unilateral"
641,Q60.5,"Renal hypoplasia, unspecified"
594,N25.0,Renal osteodystrophy
594,N26.9,"Renal sclerosis, unspecified"
594,N15.9,"Renal tubulo-interstitial disease, unspecified"
322,B97.5,Reovirus as the cause of diseases classified elsewhere
541,K64.4,Residual hemorrhoidal skin tags
559,F20.5,Residual schizophrenia
585,F20.5,Residual schizophrenia
408,Z16.1,Resistance to beta lactam antibiotics
408,Z16.2,Resistance to other antibiotics
408,Z16.3,Resistance to other antimicrobial drugs
381,P28.9,"Respiratory condition of newborn, unspecified"
520,J70.8,Respiratory conditions due to oth external agents
619,J70.5,Respiratory conditions due to smoke inhalation
520,J70.9,Respiratory conditions due to unspecified external agent
381,P22.9,"Respiratory distress of newborn, unspecified"
381,P22.0,Respiratory distress syndrome of newborn
381,P28.5,Respiratory failure of newborn
322,B97.4,Respiratory syncytial virus causing diseases classd elswhr
322,J12.1,Respiratory syncytial virus pneumonia
297,A15.9,Respiratory tuberculosis unspecified
680,K08.3,Retained dental root
379,O26.3,Retained intrauterine contraceptive device in pregnancy
669,H05.5,Retained (old) fb following penetrating wound of orbit
669,H44.6,"Retained (old) intraocular foreign body, magnetic"
669,H44.7,"Retained (old) intraocular foreign body, nonmagnetic"
379,O73.0,Retained placenta without hemorrhage
379,O73.1,"Retained portions of placenta and membranes, w/o hemorrhage"
669,H33.3,Retinal breaks without detachment
669,H33.0,Retinal detachment with retinal break
669,H35.6,Retinal hemorrhage
669,H35.1,Retinopathy of prematurity
669,H33.1,Retinoschisis and retinal cysts
379,O92.0,"Retracted nipple assoc w pregnancy, the puerp, and lactation"
669,H46.1,Retrobulbar neuritis
541,K68.1,Retroperitoneal abscess
520,J39.0,Retropharyngeal and parapharyngeal abscess
408,B33.3,"Retrovirus infections, not elsewhere classified"
575,F84.2,Rett's syndrome
585,F84.2,Rett's syndrome
619,G93.7,Reye's syndrome
492,I06.1,Rheumatic aortic insufficiency
492,I06.0,Rheumatic aortic stenosis
492,I06.2,Rheumatic aortic stenosis with insufficiency
492,I06.9,"Rheumatic aortic valve disease, unspecified"
492,I02.0,Rheumatic chorea with heart involvement
408,I02.0,Rheumatic chorea with heart involvement
408,I02.9,Rheumatic chorea without heart involvement
492,I09.1,"Rheumatic diseases of endocardium, valve unspecified"
492,I08.2,Rheumatic disorders of both aortic and tricuspid valves
492,I08.0,Rheumatic disorders of both mitral and aortic valves
492,I08.1,Rheumatic disorders of both mitral and tricuspid valves
492,I09.9,"Rheumatic heart disease, unspecified"
492,I05.1,Rheumatic mitral insufficiency
492,I05.0,Rheumatic mitral stenosis
492,I05.2,Rheumatic mitral stenosis with insufficiency
492,I05.9,"Rheumatic mitral valve disease, unspecified"
492,I08.9,"Rheumatic multiple valve disease, unspecified"
492,I09.0,Rheumatic myocarditis
492,I07.1,Rheumatic tricuspid insufficiency
492,I07.0,Rheumatic tricuspid stenosis
492,I07.2,Rheumatic tricuspid stenosis and insufficiency
492,I07.9,"Rheumatic tricuspid valve disease, unspecified"
627,M06.9,"Rheumatoid arthritis, unspecified"
627,M05.6,Rheumatoid arthritis w involvement of oth organs and systems
627,M06.0,Rheumatoid arthritis without rheumatoid factor
627,M05.9,"Rheumatoid arthritis with rheumatoid factor, unspecified"
627,M05.7,Rheumatoid arthritis w rheumatoid factor w/o org/sys involv
627,M06.2,Rheumatoid bursitis
627,M05.3,Rheumatoid heart disease with rheumatoid arthritis
627,M05.1,Rheumatoid lung disease with rheumatoid arthritis
627,M05.4,Rheumatoid myopathy with rheumatoid arthritis
627,M06.3,Rheumatoid nodule
627,M05.5,Rheumatoid polyneuropathy with rheumatoid arthritis
627,M05.2,Rheumatoid vasculitis with rheumatoid arthritis
408,B48.1,Rhinosporidiosis
384,P55.0,Rh isoimmunization of newborn
350,B56.1,Rhodesiense trypanosomiasis
391,E53.0,Riboflavin deficiency
391,E55.0,"Rickets, active"
365,A79.1,Rickettsialpox due to Rickettsia akari
365,A79.9,"Rickettsiosis, unspecified"
695,V94.2,Rider of nonpowered watercraft struck by other watercraft
365,A92.4,Rift Valley fever
337,A83.6,Rocio virus disease
695,V00.1,Rolling-type pedestrian conveyance accident
365,B33.1,Ross River disease
408,B33.1,Ross River disease
302,A08.0,Rotaviral enteritis
408,B06.0,Rubella with neurological complications
408,B06.8,Rubella with other complications
408,B06.9,Rubella without complication
507,I77.2,Rupture of artery
493,I23.3,Rupture of card wall w/o hemoperic as current comp fol AMI
507,I51.1,"Rupture of chordae tendineae, not elsewhere classified"
493,I23.4,Rupture of chord tendne as current comp following AMI
493,I23.5,Rupture of papillary muscle as current comp following AMI
507,I51.2,"Rupture of papillary muscle, not elsewhere classified"
370,O71.1,Rupture of uterus during labor
370,O71.0,Rupture of uterus (spontaneous) before onset of labor
641,Q05.3,Sacral spina bifida with hydrocephalus
641,Q05.8,Sacral spina bifida without hydrocephalus
585,F65.5,Sadomasochism
302,A02.0,Salmonella enteritis
302,A02.9,"Salmonella infection, unspecified"
302,A02.1,Salmonella sepsis
365,A93.1,Sandfly fever
516,D86.0,Sarcoidosis of lung
516,D86.2,Sarcoidosis of lung with sarcoidosis of lymph nodes
516,D86.1,Sarcoidosis of lymph nodes
619,D86.8,Sarcoidosis of other sites
653,D86.3,Sarcoidosis of skin
516,D86.9,"Sarcoidosis, unspecified"
485,C96.4,Sarcoma of dendritic cells (accessory cells)
408,A38.9,"Scarlet fever, uncomplicated"
408,A38.1,Scarlet fever with myocarditis
408,A38.8,Scarlet fever with other complications
408,A38.0,Scarlet fever with otitis media
351,B65.0,Schistosomiasis due to Schistosoma haematobium
351,B65.2,Schistosomiasis due to Schistosoma japonicum
351,B65.1,Schistosomiasis due to Schistosoma mansoni
351,B65.9,"Schistosomiasis, unspecified"
585,F25.0,"Schizoaffective disorder, bipolar type"
585,F25.1,"Schizoaffective disorder, depressive type"
585,F25.9,"Schizoaffective disorder, unspecified"
585,F60.1,Schizoid personality disorder
559,F20.9,"Schizophrenia, unspecified"
585,F20.9,"Schizophrenia, unspecified"
629,M54.3,Sciatica
385,P83.0,Sclerema neonatorum
669,H15.0,Scleritis
639,M41.9,"Scoliosis, unspecified"
391,D53.2,Scorbutic anemia
507,I86.1,Scrotal varices
525,K74.4,Secondary biliary cirrhosis
669,H26.4,Secondary cataract
525,I85.1,Secondary esophageal varices
619,E26.1,Secondary hyperaldosteronism
619,E21.1,"Secondary hyperparathyroidism, not elsewhere classified"
619,E73.1,Secondary lactase deficiency
628,M15.3,Secondary multiple arthritis
628,M19.2,Secondary osteoarthritis of other joints
544,G21.2,Secondary parkinsonism due to other external agents
544,G21.9,"Secondary parkinsonism, unspecified"
619,D75.1,Secondary polycythemia
393,A51.3,Secondary syphilis of skin and mucous membranes
619,D69.5,Secondary thrombocytopenia
367,O62.1,Secondary uterine inertia
541,K64.1,Second degree hemorrhoids
367,O70.1,Second degree perineal laceration during delivery
379,O70.1,Second degree perineal laceration during delivery
561,F13.1,"Sedative, hypnotic or anxiolytic-related abuse"
585,F13.1,"Sedative, hypnotic or anxiolytic-related abuse"
561,F13.2,"Sedative, hypnotic or anxiolytic-related dependence"
585,F13.2,"Sedative, hypnotic or anxiolytic-related dependence"
561,F13.9,"Sedative, hypnotic or anxiolytic-related use, unspecified"
585,F13.9,"Sedative, hypnotic or anxiolytic-related use, unspecified"
718,X81.0,Self-harm by jumping or lying in front of motor vehicle
718,X81.8,Self-harm by jumping or lying in front of moving object
718,X81.1,Self-harm by jumping or lying in front of (subway) train
543,G31.1,"Senile degeneration of brain, not elsewhere classified"
669,H35.7,Separation of retinal layers
383,P36.5,Sepsis of newborn due to anaerobes
383,P36.4,Sepsis of newborn due to Escherichia coli
383,P36.3,Sepsis of newborn due to other and unspecified staphylococci
383,P36.1,Sepsis of newborn due to other and unspecified streptococci
383,P36.2,Sepsis of newborn due to Staphylococcus aureus
383,P36.0,"Sepsis of newborn due to streptococcus, group B"
408,A20.7,Septicemic plague
641,Q04.4,Septo-optic dysplasia of brain
297,B90.0,Sequelae of central nervous system tuberculosis
494,I69.3,Sequelae of cerebral infarction
297,B90.1,Sequelae of genitourinary tuberculosis
494,I69.1,Sequelae of nontraumatic intracerebral hemorrhage
494,I69.0,Sequelae of nontraumatic subarachnoid hemorrhage
494,I69.2,Sequelae of other nontraumatic intracranial hemorrhage
391,E64.8,Sequelae of other nutritional deficiencies
387,E64.0,Sequelae of protein-calorie malnutrition
391,E64.0,Sequelae of protein-calorie malnutrition
297,B90.9,Sequelae of respiratory and unspecified tuberculosis
391,E64.3,Sequelae of rickets
297,B90.2,Sequelae of tuberculosis of bones and joints
297,B90.8,Sequelae of tuberculosis of other organs
391,E64.9,Sequelae of unspecified nutritional deficiency
337,B94.1,Sequelae of viral encephalitis
400,B94.2,Sequelae of viral hepatitis
391,E64.1,Sequelae of vitamin A deficiency
391,E64.2,Sequelae of vitamin C deficiency
641,Q33.2,Sequestration of lung
669,H33.2,Serous retinal detachment
557,G61.1,Serum neuropathy
515,J45.5,Severe persistent asthma
369,O14.1,Severe pre-eclampsia
641,Q97.9,"Sex chromosome abnormality, female phenotype, unspecified"
641,Q98.9,"Sex chromosome abnormality, male phenotype, unspecified"
585,F52.2,Sexual arousal disorders
585,F52.1,Sexual aversion disorder
393,A56.8,Sexually transmitted chlamydial infection of other sites
485,C84.1,Sezary disease
302,A03.2,Shigellosis due to Shigella boydii
302,A03.0,Shigellosis due to Shigella dysenteriae
302,A03.1,Shigellosis due to Shigella flexneri
302,A03.3,Shigellosis due to Shigella sonnei
302,A03.9,"Shigellosis, unspecified"
379,O75.1,Shock during or following labor and delivery
708,Y84.3,"Shock therapy cause abn react/compl, w/o misadvnt"
641,Q77.2,Short rib syndrome
619,E34.3,Short stature due to endocrine disorder
680,K11.2,Sialoadenitis
680,K11.5,Sialolithiasis
639,M35.0,Sicca syndrome [Sjogren]
613,D57.1,Sickle-cell disease without crisis
613,D57.2,Sickle-cell/Hb-C disease
613,D57.4,Sickle-cell thalassemia
613,D57.3,Sickle-cell trait
390,D50.1,Sideropenic dysphagia
510,J63.4,Siderosis
493,I25.6,Silent myocardial ischemia
509,J41.0,Simple chronic bronchitis
641,Q18.0,"Sinus, fistula and cyst of branchial cleft"
641,Q89.3,Situs inversus
669,H49.2,Sixth [abducent] nerve palsy
520,G47.3,Sleep apnea
585,F51.9,"Sleep disorder not due to a sub or known physiol cond, unsp"
